setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L1,sma9_close_max12,H2,16,0.625,0.00019006385552287897,0.0006851660740609944,-0.002314644728792725,-0.002628939444998063,-0.0029048008421374005,0.0030410216883660635,0.0009724590965967117,-0.001359073077461359,5.125,0.375,0.125,sma9_close:75.0%;eod:18.8%;time:6.2%
L1,bbmid_close_max12,full,37,0.6486486486486487,0.000624100953454962,0.0007838418278247605,-0.0010409156195057667,-0.0022548032177345466,-0.003380943562492744,0.02309173527783359,0.00147859862008759,-0.0014121473803524465,7.837837837837838,0.4864864864864865,0.2972972972972973,bb_mid_close:54.1%;time:24.3%;eod:21.6%
L1,bbmid_close_max12,H1,24,0.75,0.0009726404150561622,0.0010336995932084259,-0.0007012273155860836,-0.0008236595990248619,-0.0009834730328887042,0.023343369961347893,0.0015464709642681873,-0.0010763768934690665,7.708333333333333,0.5,0.25,bb_mid_close:62.5%;time:20.8%;eod:16.7%
L1,bbmid_close_max12,H2,13,0.46153846153846156,-1.9356514116484715e-05,-3.723290576806981e-05,-0.0027423014360366867,-0.003095257930279538,-0.003380943562492744,-0.0002516346835143013,0.0013837900135074133,-0.0018917880576370116,8.076923076923077,0.46153846153846156,0.38461538461538464,bb_mid_close:38.5%;eod:30.8%;time:30.8%
L1,vwap_close_max12,full,46,0.6956521739130435,0.0005365160673421888,0.0005742845878066172,-0.0007513188114012803,-0.0009198039806447011,-0.0029048008421374005,0.024679739097740683,0.0009357810145599332,-0.000870484555770823,4.0,0.30434782608695654,0.15217391304347827,vwap_close:82.6%;eod:10.9%;time:6.5%
L1,vwap_close_max12,H1,26,0.8076923076923077,0.0007716050402952671,0.000690414940961781,-0.0004516072516079217,-0.0006775727247921581,-0.000798398737821393,0.020061731047676945,0.0010144955457837002,-0.0007532876762235685,4.461538461538462,0.2692307692307692,0.11538461538461539,vwap_close:80.8%;eod:11.5%;time:7.7%
L1,vwap_close_max12,H2,20,0.55,0.0002309004025031869,0.0001637541791704722,-0.0009785851687010739,-0.0012314701682084482,-0.0029048008421374005,0.004618008050063738,0.0007391354799876071,-0.000956741268765271,3.4,0.35,0.2,vwap_close:85.0%;eod:10.0%;time:5.0%
L1,target15_max12,full,43,0.7906976744186046,0.000793607989887691,0.0013497749999999975,-0.0008221736660128931,-0.0011114812795354645,-0.003380943562492744,0.03412514356517071,0.0016413904439382954,-0.0010071016753969708,5.325581395348837,0.7209302325581395,0.20930232558139536,target_15bp:72.1%;eod:16.3%;time:11.6%
L1,target15_max12,H1,28,0.8571428571428571,0.0010084303801774378,0.0013497749999999975,-0.00044245255343627887,-0.0006850320785468655,-0.0008281173980607681,0.028236050644968258,0.0017582473633352969,-0.0008123938969004652,4.785714285714286,0.75,0.21428571428571427,target_15bp:75.0%;eod:14.3%;time:10.7%
L1,target15_max12,H2,15,0.6666666666666666,0.00039260619468016363,0.0013497749999999975,-0.001706214086752844,-0.0024788957368915066,-0.003380943562492744,0.0058890929202024545,0.0015411979656114738,-0.0015606008384732029,6.333333333333333,0.6666666666666666,0.2,target_15bp:66.7%;eod:20.0%;time:13.3%
